Frequency (Hz)	Level (dB)
925.781250	-43.929760
926.513672	-43.768452
927.246094	-44.828880
927.978516	-44.333836
928.710938	-43.939926
929.443359	-43.337662
930.175781	-41.965366
930.908203	-42.134476
931.640625	-39.785145
932.373047	-40.575222
933.105469	-38.521576
933.837891	-39.126465
934.570312	-39.651371
935.302734	-40.426956
936.035156	-40.609680
936.767578	-41.921154
937.500000	-43.038017
938.232422	-43.202148
938.964844	-43.163021
939.697266	-43.116467
940.429688	-42.940853
941.162109	-43.650169
941.894531	-44.646740
942.626953	-43.880955
943.359375	-43.225758
944.091797	-43.050201
944.824219	-42.784904
945.556641	-42.287716
946.289062	-43.090630
947.021484	-42.799595
947.753906	-43.182320
948.486328	-44.030552
949.218750	-44.205441
949.951172	-44.312885
950.683594	-44.464687
951.416016	-44.473785
952.148438	-45.055912
952.880859	-44.841888
953.613281	-44.975266
954.345703	-45.016365
955.078125	-44.114124
955.810547	-44.385269
956.542969	-44.589897
957.275391	-46.066643
958.007812	-45.967293
958.740234	-45.011120
959.472656	-45.270981
960.205078	-44.997940
960.937500	-44.266666
961.669922	-44.661663
962.402344	-45.484352
963.134766	-45.897873
963.867188	-46.048019
964.599609	-47.176006
965.332031	-46.869804
966.064453	-46.807457
966.796875	-46.801216
967.529297	-47.902374
968.261719	-47.242104
968.994141	-47.610882
969.726562	-46.634007
970.458984	-46.004330
971.191406	-46.469242
971.923828	-45.203587
972.656250	-45.417549
973.388672	-45.226574
974.121094	-45.772461
974.853516	-46.442123
975.585938	-46.780907
976.318359	-46.227119
977.050781	-48.287075
977.783203	-47.002468
978.515625	-47.381989
979.248047	-47.390648
979.980469	-47.397659
980.712891	-48.357327
981.445312	-48.274090
982.177734	-48.024399
982.910156	-48.149956
983.642578	-47.799355
984.375000	-48.582344
985.107422	-47.043552
985.839844	-46.855213
986.572266	-46.821720
987.304688	-46.851700
988.037109	-46.492073
988.769531	-47.259895
989.501953	-48.197872
990.234375	-48.367249
990.966797	-49.014225
991.699219	-47.952293
992.431641	-48.459717
993.164062	-48.374199
993.896484	-48.454544
994.628906	-49.207550
995.361328	-48.454124
996.093750	-48.525455
996.826172	-48.296268
997.558594	-47.948631
998.291016	-48.277241
999.023438	-48.024948
999.755859	-47.141060
1000.488281	-47.771206
1001.220703	-47.808880
1001.953125	-47.281441
1002.685547	-47.592709
1003.417969	-48.287796
1004.150391	-47.479515
1004.882812	-48.305523
1005.615234	-47.890804
1006.347656	-48.941479
1007.080078	-48.105663
1007.812500	-47.615044
1008.544922	-47.773315
1009.277344	-46.759064
1010.009766	-47.673786
1010.742188	-46.758881
1011.474609	-47.676678
1012.207031	-47.205387
1012.939453	-47.012775
1013.671875	-46.907864
1014.404297	-46.716156
1015.136719	-47.050148
1015.869141	-46.972652
1016.601562	-48.357533
1017.333984	-48.049923
1018.066406	-48.230854
1018.798828	-48.754990
1019.531250	-48.374294
1020.263672	-48.862675
1020.996094	-48.784328
1021.728516	-48.357521
1022.460938	-47.771534
1023.193359	-47.773479
1023.925781	-47.133198
1024.658203	-46.199673
1025.390625	-46.621799
1026.123047	-45.598560
1026.855469	-45.377445
1027.587891	-45.144207
1028.320312	-45.245323
1029.052734	-45.453209
1029.785156	-46.861401
1030.517578	-46.286968
1031.250000	-45.762875
1031.982422	-45.384087
1032.714844	-44.770229
1033.447266	-44.714993
1034.179688	-45.083157
1034.912109	-45.744686
1035.644531	-44.610977
1036.376953	-45.221619
1037.109375	-44.571087
1037.841797	-44.328018
1038.574219	-44.400032
1039.306641	-43.888123
1040.039062	-43.526756
1040.771484	-43.986217
1041.503906	-44.032616
1042.236328	-44.105991
1042.968750	-44.594078
1043.701172	-43.962749
1044.433594	-43.641605
1045.166016	-43.984867
1045.898438	-45.174728
1046.630859	-43.258652
1047.363281	-44.151775
1048.095703	-43.644550
1048.828125	-43.464706
1049.560547	-44.649429
1050.292969	-43.691792
1051.025391	-44.255852
1051.757812	-43.758568
1052.490234	-43.812901
1053.222656	-43.300465
1053.955078	-44.345936
1054.687500	-45.086983
1055.419922	-45.078743
1056.152344	-45.509983
1056.884766	-44.494915
1057.617188	-45.608147
1058.349609	-46.142586
1059.082031	-46.794907
1059.814453	-45.958675
1060.546875	-46.224350
1061.279297	-46.744183
1062.011719	-46.128239
1062.744141	-45.877968
1063.476562	-46.370247
1064.208984	-46.187183
1064.941406	-46.256252
1065.673828	-45.500374
1066.406250	-45.029652
1067.138672	-44.516853
1067.871094	-45.870323
1068.603516	-45.180935
1069.335938	-45.524242
1070.068359	-46.126591
1070.800781	-45.327511
1071.533203	-45.325726
1072.265625	-45.850365
1072.998047	-46.563473
1073.730469	-46.434711
1074.462891	-46.565105
1075.195312	-46.188339
1075.927734	-45.978058
1076.660156	-45.283886
1077.392578	-44.619228
1078.125000	-44.312836
1078.857422	-44.943295
1079.589844	-45.300323
1080.322266	-45.677559
1081.054688	-45.838600
1081.787109	-45.844906
1082.519531	-46.171005
1083.251953	-46.673466
1083.984375	-47.312237
1084.716797	-46.346878
1085.449219	-47.478725
1086.181641	-46.975586
1086.914062	-46.884346
1087.646484	-47.636295
1088.378906	-46.734306
1089.111328	-46.280701
1089.843750	-46.618031
1090.576172	-46.786671
1091.308594	-46.297745
1092.041016	-45.813347
1092.773438	-46.398006
1093.505859	-45.323418
1094.238281	-45.300819
1094.970703	-45.918694
1095.703125	-46.221039
1096.435547	-45.701508
1097.167969	-46.297115
1097.900391	-46.260139
1098.632812	-46.405968
1099.365234	-46.843185
1100.097656	-46.558426
1100.830078	-45.338245
1101.562500	-45.314651
1102.294922	-44.738392
1103.027344	-44.819138
1103.759766	-44.017719
1104.492188	-41.933147
1105.224609	-41.835663
1105.957031	-42.400745
1106.689453	-42.457081
1107.421875	-41.133495
1108.154297	-41.858669
1108.886719	-43.007248
1109.619141	-43.581730
1110.351562	-43.587658
1111.083984	-44.177776
1111.816406	-43.547432
1112.548828	-44.073841
1113.281250	-44.824825
1114.013672	-45.083904
1114.746094	-45.179581
1115.478516	-45.736618
1116.210938	-45.382046
1116.943359	-44.967381
1117.675781	-44.900265
1118.408203	-45.565975
1119.140625	-45.165623
1119.873047	-45.376122
1120.605469	-45.482727
1121.337891	-45.334564
1122.070312	-46.283276
1122.802734	-47.173965
1123.535156	-47.347130
1124.267578	-47.802425
1125.000000	-48.141373
1125.732422	-47.544827
1126.464844	-47.696564
1127.197266	-47.566257
1127.929688	-48.433418
1128.662109	-47.536896
1129.394531	-47.736420
1130.126953	-47.565624
1130.859375	-47.604771
1131.591797	-47.124355
1132.324219	-47.652401
1133.056641	-47.811695
1133.789062	-48.800575
1134.521484	-48.153320
1135.253906	-48.619438
1135.986328	-48.885750
1136.718750	-49.122166
1137.451172	-48.275269
1138.183594	-48.147263
1138.916016	-47.752850
1139.648438	-47.899189
1140.380859	-48.206875
1141.113281	-47.790783
1141.845703	-47.348331
1142.578125	-48.706558
1143.310547	-47.515743
1144.042969	-48.347126
1144.775391	-47.400974
1145.507812	-49.135208
1146.240234	-48.047913
1146.972656	-48.747032
1147.705078	-48.144871
1148.437500	-48.957417
1149.169922	-49.505913
1149.902344	-49.834305
1150.634766	-50.206966
1151.367188	-49.336250
1152.099609	-49.281319
1152.832031	-50.575401
1153.564453	-49.413895
1154.296875	-49.228966
1155.029297	-49.397728
1155.761719	-49.500603
1156.494141	-49.404530
1157.226562	-49.711048
1157.958984	-48.682697
1158.691406	-48.920448
1159.423828	-48.692822
1160.156250	-48.149681
1160.888672	-48.181763
1161.621094	-47.988941
1162.353516	-48.594215
1163.085938	-49.617451
1163.818359	-49.600105
1164.550781	-48.314808
1165.283203	-48.936485
1166.015625	-50.225822
1166.748047	-49.472485
1167.480469	-48.634884
1168.212891	-49.444702
1168.945312	-49.322281
1169.677734	-48.730259
1170.410156	-48.100597
1171.142578	-48.413857
1171.875000	-47.387562
1172.607422	-48.160351
1173.339844	-47.107235
1174.072266	-47.749756
1174.804688	-47.039768
1175.537109	-47.906738
1176.269531	-48.388958
1177.001953	-47.913528
1177.734375	-48.099117
1178.466797	-47.736607
1179.199219	-48.473629
1179.931641	-47.272274
1180.664062	-48.237122
1181.396484	-47.710960
1182.128906	-47.818474
1182.861328	-47.920090
1183.593750	-49.184273
1184.326172	-48.246944
1185.058594	-48.987366
1185.791016	-50.409565
1186.523438	-49.109180
1187.255859	-48.868214
1187.988281	-49.394848
1188.720703	-49.131378
1189.453125	-49.253487
1190.185547	-49.391563
1190.917969	-49.078419
1191.650391	-49.419491
1192.382812	-50.437805
1193.115234	-49.523514
1193.847656	-49.810616
1194.580078	-49.704487
1195.312500	-48.111866
1196.044922	-48.961018
1196.777344	-48.481953
1197.509766	-46.933704
1198.242188	-46.771069
1198.974609	-47.744961
1199.707031	-47.828358
1200.439453	-47.619400
1201.171875	-48.321323
1201.904297	-48.207092
1202.636719	-48.004860
1203.369141	-49.166718
1204.101562	-48.005058
1204.833984	-48.206886
1205.566406	-47.250946
1206.298828	-46.869751
1207.031250	-48.158459
1207.763672	-48.838871
1208.496094	-48.093601
1209.228516	-46.423744
1209.960938	-47.304573
1210.693359	-48.631878
1211.425781	-47.840027
1212.158203	-47.711525
1212.890625	-47.844162
1213.623047	-47.640820
1214.355469	-48.179474
1215.087891	-48.323322
1215.820312	-49.143227
1216.552734	-49.581863
1217.285156	-49.772049
1218.017578	-49.878578
1218.750000	-50.422474
1219.482422	-49.683781
1220.214844	-48.114468
1220.947266	-49.217907
1221.679688	-51.673748
1222.412109	-50.655483
1223.144531	-50.007702
1223.876953	-49.480625
1224.609375	-49.530468
1225.341797	-50.289749
1226.074219	-49.513596
1226.806641	-48.099388
1227.539062	-48.805958
1228.271484	-49.556366
1229.003906	-50.559498
1229.736328	-49.410694
1230.468750	-49.201855
1231.201172	-49.229187
1231.933594	-48.623623
1232.666016	-48.718269
1233.398438	-47.273987
1234.130859	-47.314999
1234.863281	-46.835804
1235.595703	-47.186165
1236.328125	-45.626007
1237.060547	-44.779064
1237.792969	-44.304134
1238.525391	-43.447811
1239.257812	-42.788681
1239.990234	-42.399044
1240.722656	-43.414265
1241.455078	-43.679943
1242.187500	-44.606182
1242.919922	-44.464016
1243.652344	-44.192997
1244.384766	-44.785431
1245.117188	-44.771671
1245.849609	-45.990814
1246.582031	-45.690483
1247.314453	-46.264797
1248.046875	-45.604549
1248.779297	-45.637463
1249.511719	-45.108635
1250.244141	-44.715626
1250.976562	-45.630188
1251.708984	-45.264851
1252.441406	-45.371120
1253.173828	-45.568336
1253.906250	-46.622971
1254.638672	-47.048187
1255.371094	-46.780769
1256.103516	-48.621223
1256.835938	-48.725170
1257.568359	-48.250469
1258.300781	-48.520050
1259.033203	-50.114677
1259.765625	-49.179134
1260.498047	-49.130547
1261.230469	-50.248459
1261.962891	-49.052223
1262.695312	-49.729572
1263.427734	-50.431381
1264.160156	-47.951931
1264.892578	-49.160061
1265.625000	-49.811478
1266.357422	-47.986774
1267.089844	-47.562134
1267.822266	-49.710461
1268.554688	-48.908642
1269.287109	-49.616966
1270.019531	-51.479656
1270.751953	-48.740425
1271.484375	-49.661552
1272.216797	-52.240978
1272.949219	-49.070782
1273.681641	-49.132450
1274.414062	-51.620087
1275.146484	-48.305096
1275.878906	-48.422977
1276.611328	-49.924706
1277.343750	-47.747738
1278.076172	-48.580719
1278.808594	-51.246174
1279.541016	-49.156387
1280.273438	-48.310009
1281.005859	-51.332088
1281.738281	-49.157684
1282.470703	-48.249863
1283.203125	-51.020905
1283.935547	-49.632481
1284.667969	-49.059666
1285.400391	-51.049503
1286.132812	-48.974140
1286.865234	-48.598454
1287.597656	-51.729038
1288.330078	-49.630360
1289.062500	-48.645996
1289.794922	-50.529236
1290.527344	-49.131752
1291.259766	-48.119022
1291.992188	-49.631718
1292.724609	-49.073338
1293.457031	-49.524673
1294.189453	-50.147610
1294.921875	-49.755898
1295.654297	-49.181271
1296.386719	-51.469280
1297.119141	-50.563873
1297.851562	-50.116577
1298.583984	-50.224197
1299.316406	-50.777920
1300.048828	-49.836407
1300.781250	-51.224861
1301.513672	-50.340603
1302.246094	-49.131313
1302.978516	-50.153114
1303.710938	-49.782173
1304.443359	-48.386917
1305.175781	-49.536915
1305.908203	-49.224907
1306.640625	-47.494553
1307.373047	-48.782814
1308.105469	-47.944572
1308.837891	-47.577698
1309.570312	-47.938942
1310.302734	-48.836536
1311.035156	-47.508087
1311.767578	-48.840179
1312.500000	-48.055058
1313.232422	-47.535667
1313.964844	-48.827908
1314.697266	-48.924976
1315.429688	-47.167015
1316.162109	-47.722466
1316.894531	-47.866886
1317.626953	-47.469494
1318.359375	-47.773273
1319.091797	-48.715813
1319.824219	-46.648319
1320.556641	-47.017235
1321.289062	-48.894001
1322.021484	-47.664902
1322.753906	-48.149521
1323.486328	-49.184498
1324.218750	-47.544991
1324.951172	-48.118027
1325.683594	-49.026508
1326.416016	-47.768600
1327.148438	-48.310406
1327.880859	-49.385052
1328.613281	-47.150581
1329.345703	-47.664219
1330.078125	-49.055084
1330.810547	-47.408779
1331.542969	-47.981411
1332.275391	-48.892853
1333.007812	-48.209972
1333.740234	-47.689514
1334.472656	-50.078995
1335.205078	-48.373756
1335.937500	-48.947533
1336.669922	-51.093357
1337.402344	-49.288612
1338.134766	-49.476662
1338.867188	-51.001076
1339.599609	-49.122120
1340.332031	-48.671127
1341.064453	-50.392189
1341.796875	-48.768169
1342.529297	-48.055267
1343.261719	-50.140293
1343.994141	-48.784019
1344.726562	-48.275845
1345.458984	-49.911667
1346.191406	-49.971207
1346.923828	-49.711105
1347.656250	-51.506760
1348.388672	-48.911880
1349.121094	-49.746338
1349.853516	-52.023373
1350.585938	-51.302078
1351.318359	-49.907429
1352.050781	-51.179794
1352.783203	-50.857704
1353.515625	-49.838654
1354.248047	-52.928791
1354.980469	-51.572109
1355.712891	-50.941021
1356.445312	-51.539978
1357.177734	-51.120987
1357.910156	-51.363235
1358.642578	-50.914219
1359.375000	-50.590836
1360.107422	-50.618942
1360.839844	-51.285954
1361.572266	-50.991398
1362.304688	-51.643669
1363.037109	-51.979729
1363.769531	-52.140137
1364.501953	-52.255268
1365.234375	-52.093182
1365.966797	-52.734333
1366.699219	-52.394947
1367.431641	-53.110401
1368.164062	-52.750439
1368.896484	-52.030525
1369.628906	-50.890408
1370.361328	-50.873901
1371.093750	-50.758305
1371.826172	-50.418674
1372.558594	-50.513863
1373.291016	-49.892174
1374.023438	-49.216602
1374.755859	-47.798489
1375.488281	-48.815834
1376.220703	-49.036983
1376.953125	-49.139458
1377.685547	-50.018589
1378.417969	-49.367619
1379.150391	-49.662476
1379.882812	-49.187737
1380.615234	-49.790123
1381.347656	-49.851841
1382.080078	-49.077663
1382.812500	-48.411430
1383.544922	-48.739025
1384.277344	-46.868027
1385.009766	-45.796562
1385.742188	-46.752029
1386.474609	-46.600513
1387.207031	-46.702705
1387.939453	-46.376446
1388.671875	-46.844414
1389.404297	-47.676231
1390.136719	-48.343941
1390.869141	-49.808010
1391.601562	-49.864849
1392.333984	-49.676064
1393.066406	-49.009796
1393.798828	-49.158485
1394.531250	-49.597416
1395.263672	-49.313828
1395.996094	-48.591209
1396.728516	-48.912022
1397.460938	-48.918701
1398.193359	-47.038742
1398.925781	-48.409527
1399.658203	-48.410500
1400.390625	-48.283833
1401.123047	-49.601795
1401.855469	-49.248806
1402.587891	-50.274948
1403.320312	-50.457943
1404.052734	-49.630432
1404.785156	-50.563625
1405.517578	-51.788757
1406.250000	-50.619942
1406.982422	-50.680332
1407.714844	-51.234970
1408.447266	-51.560307
1409.179688	-51.229847
1409.912109	-51.914761
1410.644531	-50.287510
1411.376953	-50.231712
1412.109375	-51.230732
1412.841797	-50.290634
1413.574219	-49.947033
1414.306641	-51.972198
1415.039062	-52.303246
1415.771484	-49.974438
1416.503906	-52.443577
1417.236328	-51.349468
1417.968750	-51.296822
1418.701172	-53.153873
1419.433594	-52.292198
1420.166016	-51.571571
1420.898438	-52.593243
1421.630859	-52.769939
1422.363281	-51.331413
1423.095703	-52.675636
1423.828125	-52.590485
1424.560547	-51.379639
1425.292969	-52.314144
1426.025391	-51.793781
1426.757812	-50.988438
1427.490234	-52.083263
1428.222656	-52.493938
1428.955078	-52.111237
1429.687500	-52.795052
1430.419922	-53.397839
1431.152344	-52.325108
1431.884766	-52.651215
1432.617188	-53.753384
1433.349609	-52.383987
1434.082031	-52.975410
1434.814453	-53.247692
1435.546875	-52.432510
1436.279297	-53.031769
1437.011719	-52.240936
1437.744141	-51.351570
1438.476562	-51.499222
1439.208984	-51.568207
1439.941406	-51.736439
1440.673828	-51.277462
1441.406250	-50.730396
1442.138672	-50.376770
1442.871094	-52.582630
1443.603516	-52.899071
1444.335938	-51.785828
1445.068359	-52.710236
1445.800781	-53.342995
1446.533203	-52.415176
1447.265625	-53.179134
1447.998047	-52.540524
1448.730469	-51.860287
1449.462891	-51.861889
1450.195312	-51.781349
1450.927734	-50.744141
1451.660156	-51.171947
1452.392578	-51.755676
1453.125000	-50.863068
1453.857422	-51.621964
1454.589844	-52.670502
1455.322266	-51.608253
1456.054688	-52.922421
1456.787109	-53.650803
1457.519531	-53.922184
1458.251953	-53.299297
1458.984375	-52.645054
1459.716797	-52.210506
1460.449219	-53.484528
1461.181641	-52.915627
1461.914062	-52.352211
1462.646484	-52.254116
1463.378906	-52.387310
1464.111328	-52.966751
1464.843750	-52.424419
1465.576172	-51.960602
1466.308594	-52.083675
1467.041016	-52.616398
1467.773438	-52.669422
1468.505859	-53.478855
1469.238281	-52.484058
1469.970703	-53.781570
1470.703125	-53.629906
1471.435547	-53.581425
1472.167969	-53.874062
1472.900391	-53.866665
1473.632812	-53.738667
1474.365234	-52.820999
1475.097656	-54.128334
1475.830078	-54.018368
1476.562500	-54.838001
1477.294922	-54.398277
1478.027344	-52.529167
1478.759766	-52.834385
1479.492188	-52.739971
1480.224609	-53.179218
1480.957031	-53.941032
